Piece,Label SD,SD,Clave_?,Section,Isochronous.SD.Time,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_2,1|1,1,1,Son,5.037333333,,,,,,,,,,,,,,,,,,
Song_2,1|2,2,N,Son,5.2600625,,,5.281932,,,,,,,,,,,,,,,
Song_2,1|3,3,N,Son,5.482791666,,,5.480643,,5.477695,,,,,,,,,2,,,,
Song_2,1|4,4,2,Son,5.705520833,,5.714555,5.707537,5.730943,5.718635,,,,,,,,,2,,,,
Song_2,1|5,5,N,Son,5.92825,,5.927078,5.939071,5.917083,5.926234,,,,,,,,,2.5,,,,
Song_2,1|6,6,N,Son,6.150979166,,,6.153243,6.144901,6.155149,,,,,,,,,2.5,,,,
Song_2,1|7,7,3,Son,6.373708333,,6.348096,6.354059,,6.354287,,,,,,,,,3,,,,
Song_2,1|8,8,N,Son,6.5964375,,,6.605737,6.587124,6.591264,,,,,,,3.5,2,3,,,,
Song_2,1|9,9,N,Son,6.819166667,,,6.839689,,,,,,,,,4,,,,,,
Song_2,1|10,10,N,Son,7.041895833,,,7.030598,7.019113,7.049004,,,,,,,4.5,2.5,3.5,,,,
Song_2,1|11,11,4,Son,7.264625,7.28634,,7.247185,,7.266582,,,,,,,5,,4,,,,
Song_2,1|12,12,N,Son,7.487354167,,,7.486118,7.509693,7.474943,,,,,,,4.5,3,4.5,,,,
Song_2,1|13,13,5,Son,7.710083333,7.72558,7.688646,7.711805,7.724421,,,,,,,3.5,4.5,3.5,,,,,
Song_2,1|14,14,N,Son,7.9328125,,,7.93741,7.958183,7.937723,,,,,,,5,3,3.5,,,,
Song_2,1|15,15,N,Son,8.155541667,,8.144071,8.131612,,,,,,,,2.5,5,,,,,,
Song_2,1|16,16,N,Son,8.378270833,,,,,8.372463,,,,,,,,,3,,,,
Song_2,2|1,1,1,Son,8.601,8.607607,,8.599172,8.571167,,,,,,1.5,,4.5,3.5,,,,,
Song_2,2|2,2,N,Son,8.821125,,,8.803476,,8.795311,,,,,,,4.5,,3,,,,
Song_2,2|3,3,N,Son,9.04125,,,9.031986,,8.995437,,,,,,,4,,3.5,,,,
Song_2,2|4,4,2,Son,9.261375,9.261192,,9.271589,9.240644,,,,,,2,,4,3.5,,,,,
Song_2,2|5,5,N,Son,9.4815,,9.467583,9.478042,,,,,,,,1.5,4.5,,,,,,
Song_2,2|6,6,N,Son,9.701625,,,9.67211,9.669264,9.687925,,,,,,,4.5,3.5,2.5,,,,
Song_2,2|7,7,3,Son,9.92175,9.925888,9.895688,9.888375,9.884393,,,,,,1.5,1.5,4.5,3.5,,,,,
Song_2,2|8,8,N,Son,10.141875,,,10.150941,10.092997,10.14024,,,,,,,4,3.5,2.5,,,,
Song_2,2|9,9,N,Son,10.362,,,10.366553,10.3193,,,,,,,,4.5,3.5,,,,,
Song_2,2|10,10,N,Son,10.582125,,,10.573985,10.527588,10.573381,,,,,,,5,4,2.5,,,,
Song_2,2|11,11,4,Son,10.80225,10.803546,,10.79683,10.749578,10.789577,,,,,1.5,,5,4,3,,,,
Song_2,2|12,12,N,Son,11.022375,,,11.048988,10.983529,11.01234,,,,,,,4.5,4,2.5,,,,
Song_2,2|13,13,5,Son,11.2425,11.23841,11.236395,11.245924,11.253509,,,,,,2,2,5,4,,,,,
Song_2,2|14,14,N,Son,11.462625,,,11.484611,,11.461544,,,,,,,4.5,,3.5,,,,
Song_2,2|15,15,N,Son,11.68275,,11.675659,11.669415,,11.675246,,,,,,2,5,,4.5,,,,
Song_2,2|16,16,N,Son,11.902875,,,11.900611,11.840994,11.911308,,,,,,,4.5,4.5,4.5,,,,
Song_2,3|1,1,1,Son,12.123,12.123741,,12.115759,,12.144362,,,,,1.5,,5,,4.5,,,,
Song_2,3|2,2,N,Son,12.3448125,,,12.322816,12.2988,12.34959,,,,,,,5,4,5,,,,
Song_2,3|3,3,N,Son,12.566625,,,12.546185,,,,,,,,,5,,,,,,
Song_2,3|4,4,2,Son,12.7884375,12.80102,,12.809755,12.756969,12.780901,,,,,2,,4.5,3,5,,,,
Song_2,3|5,5,N,Son,13.01025,,13.012866,13.036559,,,,,,,,1.5,5,,,,,,
Song_2,3|6,6,N,Son,13.2320625,,,13.242347,13.178399,,,,,,,,5,3,,,,,
Song_2,3|7,7,3,Son,13.453875,13.456759,13.436662,13.444127,13.408397,,,,,,1.5,1.5,5,3,,,,,
Song_2,3|8,8,N,Son,13.6756875,,,13.671309,13.632939,13.680061,,,,,,,4.5,3,2.5,,,,
Song_2,3|9,9,N,Son,13.8975,,,,,,,,,,,,,,,,,,
Song_2,3|10,10,N,Son,14.1193125,,,14.083877,,14.112013,,,,,,,4.5,,2.5,,,,
Song_2,3|11,11,4,Son,14.341125,14.331366,,14.339426,,14.336517,,,,,1.5,,4,,2.5,,,,
Song_2,3|12,12,N,Son,14.5629375,,,14.555826,14.535384,14.550524,,,,,,,4,2.5,2.5,,,,
Song_2,3|13,13,5,Son,14.78475,14.78588,14.779534,14.78191,14.761557,,,,,,2,1.5,4.5,2.5,,,,,
Song_2,3|14,14,N,Son,15.0065625,,,14.987922,14.983775,15.000582,,,,,,,4.5,3,2.5,,,,
Song_2,3|15,15,N,Son,15.228375,,15.213903,15.211848,,15.211354,,,,,,1.5,4.5,,3,,,,
Song_2,3|16,16,N,Son,15.4501875,,,15.450045,15.417713,,,,,,,,4,2.5,,,,,
Song_2,4|1,1,1,Son,15.672,15.673018,,,,,,,,,1.5,,,,,,,,
Song_2,4|2,2,N,Son,15.89090625,,,15.902162,15.87097,15.863298,,,,,,,4,2.5,3,,,,
Song_2,4|3,3,N,Son,16.1098125,,,16.123999,16.083842,16.079403,,,,,,,4,3,3.5,,,,
Song_2,4|4,4,2,Son,16.32871875,16.318679,16.3274,16.330168,16.312668,,,,,,2,1.5,4.5,3.5,,,,,
Song_2,4|5,5,N,Son,16.547625,,16.521603,,,,,,,,,2,,,,,,,
Song_2,4|6,6,N,Son,16.76653125,,,16.76859,16.752923,16.760353,,,,,,,4,3.5,2.5,,,,
Song_2,4|7,7,3,Son,16.9854375,16.984758,16.965014,16.967033,16.958215,,,,,,1.5,2,4,3.5,,,,,
Song_2,4|8,8,N,Son,17.20434375,,,17.187826,17.190243,17.192408,,,,,,,4,3.5,2.5,,,,
Song_2,4|9,9,N,Son,17.42325,,,,,,,,,,,,,,,,,,
Song_2,4|10,10,N,Son,17.64215625,,,17.657502,17.624435,,,,,,,,3.5,3.5,,,,,
Song_2,4|11,11,4,Son,17.8610625,17.871598,,,,,,,,,1.5,,,,,,,,
Song_2,4|12,12,N,Son,18.07996875,,,18.136579,18.075777,18.056204,,,,,,,3,3.5,3,,,,
Song_2,4|13,13,5,Son,18.298875,18.303867,18.284745,18.316141,18.291769,,,,,,2,2,3.5,3.5,,,,,
Song_2,4|14,14,N,Son,18.51778125,,,,18.513001,,,,,,,,,3.5,,,,,
Song_2,4|15,15,N,Son,18.7366875,,18.715426,18.744037,,,,,,,,1.5,3.5,,,,,,
Song_2,4|16,16,N,Son,18.95559375,,,18.99242,18.934562,18.929458,,,,,,,3,3.5,2.5,,,,
Song_2,5|1,1,1,Son,19.1745,19.173597,,19.209716,,,,,,,1.5,,3,,,,,,
Song_2,5|2,2,N,Son,19.39396875,,,19.40159,19.397612,,,,,,,,3.5,3,,,,,
Song_2,5|3,3,N,Son,19.6134375,,,19.623877,,19.622332,,,,,,,4,,2,,,,
Song_2,5|4,4,2,Son,19.83290625,19.828665,19.803122,19.845686,19.81939,,,,,,2,1.5,4,3,,,,,
Song_2,5|5,5,N,Son,20.052375,,20.012124,20.077259,,,,,,,,2,4.5,,,,,,
Song_2,5|6,6,N,Son,20.27184375,,,20.258851,20.266278,20.259168,,,,,,,4.5,3,1.5,,,,
Song_2,5|7,7,3,Son,20.4913125,20.480254,20.480944,20.46381,20.4744,20.469918,,,,,1.5,2,4.5,3,2,,,,
Song_2,5|8,8,N,Son,20.71078125,,,20.703207,20.7095,20.7011,,,,,,,5,3,2.5,,,,
Song_2,5|9,9,N,Son,20.93025,,,,,,,,,,,,,,,,,,
Song_2,5|10,10,N,Son,21.14971875,,,21.128385,21.141263,21.143017,,,,,,,4.5,3,2.5,,,,
Song_2,5|11,11,4,Son,21.3691875,21.359685,,,,,,,,,1.5,,,,,,,,
Song_2,5|12,12,N,Son,21.58865625,,,,21.568151,21.593951,,,,,,,,3,3,,,,
Song_2,5|13,13,5,Son,21.808125,21.812891,21.809162,21.813802,21.778774,21.814004,,,,,2,1.5,3.5,3.5,3,,,,
Song_2,5|14,14,N,Son,22.02759375,,,,,22.031749,,,,,,,,,3.5,,,,
Song_2,5|15,15,N,Son,22.2470625,,22.229407,22.259473,,22.228582,,,,,,1.5,2.5,,4,,,,
Song_2,5|16,16,N,Son,22.46653125,,,22.505131,22.432422,22.453864,,,,,,,2.5,3,4,,,,
Song_2,6|1,1,1,Son,22.686,22.686183,,,,,,,,,1.5,,,,,,,,
Song_2,6|2,2,N,Son,22.903875,,,22.882753,22.886072,22.891124,,,,,,,2.5,2.5,3.5,,,,
Song_2,6|3,3,N,Son,23.12175,,,23.151263,,23.111354,,,,,,,2.5,,4,,,,
Song_2,6|4,4,2,Son,23.339625,23.333502,,23.380834,23.319543,,,,,,2,,3,2.5,,,,,
Song_2,6|5,5,N,Son,23.5575,,23.555425,23.613999,,,,,,,,1.5,3.5,,,,,,
Song_2,6|6,6,N,Son,23.775375,,,,23.767253,23.74599,,,,,,,,2.5,4,,,,
Song_2,6|7,7,3,Son,23.99325,23.975765,23.965669,23.977524,23.977224,23.970486,,,,,1.5,1.5,3.5,2.5,4.5,,,,
Song_2,6|8,8,N,Son,24.211125,,,24.250176,,24.191614,,,,,,,4,,4.5,,,,
Song_2,6|9,9,N,Son,24.429,,,,,,,,,,,,,,,,,,
Song_2,6|10,10,N,Son,24.646875,,,24.62998,,24.631226,,,,,,,3.5,,4,,,,
Song_2,6|11,11,4,Son,24.86475,24.86138,,24.872005,24.870866,,,,,,1.5,,4,2.5,,,,,
Song_2,6|12,12,N,Son,25.082625,,,25.091246,25.068174,25.078641,,,,,,,4,2.5,4,,,,
Song_2,6|13,13,5,Son,25.3005,25.307048,25.277042,25.32623,25.277471,25.311037,,,,,2,1.5,4,3,4,,,,
Song_2,6|14,14,N,Son,25.518375,,,,25.54259,25.527791,,,,,,,,3,4.5,,,,
Song_2,6|15,15,N,Son,25.73625,,25.712354,25.740527,,,,,,,,1.5,3.5,,,,,,
Song_2,6|16,16,N,Son,25.954125,,,25.975268,25.943982,25.957845,,,,,,,4,3,3.5,,,,
Song_2,7|1,1,1,Son,26.172,26.173534,,,,,,,,,1.5,,,,,,,,
Song_2,7|2,2,N,Son,26.38865625,,,26.399865,26.373598,26.395646,,,,,,,3.5,3,3,,,,
Song_2,7|3,3,N,Son,26.6053125,,,26.593831,26.59409,26.60719,,,,,,,4,3.5,3.5,,,,
Song_2,7|4,4,2,Son,26.82196875,26.825286,26.849391,26.847304,26.801051,26.833651,,,,,2,1.5,4,4,3.5,,,,
Song_2,7|5,5,N,Son,27.038625,,27.038298,27.088471,27.022331,,,,,,,2,4,4,,,,,
Song_2,7|6,6,N,Son,27.25528125,,,27.301363,27.232551,,,,,,,,4,4,,,,,
Song_2,7|7,7,3,Son,27.4719375,27.478161,27.46252,27.494382,27.433971,,,,,,1.5,2,4,4,,,,,
Song_2,7|8,8,N,Son,27.68859375,,,27.685418,27.670817,27.675867,,,,,,,4.5,4,3.5,,,,
Song_2,7|9,9,N,Son,27.90525,,,27.93153,27.921228,,,,,,,,4.5,4.5,,,,,
Song_2,7|10,10,N,Son,28.12190625,,,28.1325,,,,,,,,,4.5,,,,,,
Song_2,7|11,11,4,Son,28.3385625,28.340907,,28.342034,,28.283601,,,,,1.5,,5,,3.5,,,,
Song_2,7|12,12,N,Son,28.55521875,,,28.596049,28.544183,28.526123,,,,,,,4.5,4.5,3.5,,,,
Song_2,7|13,13,5,Son,28.771875,28.788227,28.767004,28.797864,28.788671,28.746539,,,,,2,2,5,4.5,3.5,,,,
Song_2,7|14,14,N,Son,28.98853125,,,29.01775,,28.977198,,,,,,,5,,3.5,,,,
Song_2,7|15,15,N,Son,29.2051875,,29.183671,29.232718,29.20388,29.197405,,,,,,1.5,5,4,3.5,,,,
Song_2,7|16,16,N,Son,29.42184375,,,29.464849,29.420409,29.411962,,,,,,,5,4,3.5,,,,
Song_2,8|1,1,1,Son,29.6385,29.637579,,29.648995,,,,,,,1.5,,5,,,,,,
Song_2,8|2,2,N,Son,29.85384375,,,29.839766,29.838869,,,,,,,,5,3.5,,,,,
Song_2,8|3,3,N,Son,30.0691875,,,30.071941,,30.047922,,,,,,,5,,3.5,,,,
Song_2,8|4,4,2,Son,30.28453125,30.269314,30.229229,30.267539,30.226237,30.281135,,,,,2,1.5,5,3,4,,,,
Song_2,8|5,5,N,Son,30.499875,,,30.495294,,,,,,,,,5,,,,,,
Song_2,8|6,6,N,Son,30.71521875,,,,,30.680271,,,,,,,,,3.5,,,,
Song_2,8|7,7,3,Son,30.9305625,30.913581,30.894122,30.873653,30.89963,30.887599,,,,,1.5,1.5,4.5,2.5,3.5,,,,
Song_2,8|8,8,N,Son,31.14590625,,,,,,,,,,,,,,,,,,
Song_2,8|9,9,N,Son,31.36125,,,,,31.360902,,,,,,,,,3,,,,
Song_2,8|10,10,N,Son,31.57659375,,,,,,,,,,,,,,,,,,
Song_2,8|11,11,4,Son,31.7919375,31.784572,,,,31.779883,,,,,1.5,,,,3,,,,
Song_2,8|12,12,N,Son,32.00728125,,,,,32.004222,,,,,,,,,3.5,,,,
Song_2,8|13,13,5,Son,32.222625,32.219597,32.197634,32.234858,32.214455,32.213816,,,,,2,1.5,3,1.5,3.5,,,,
Song_2,8|14,14,N,Son,32.43796875,,,,,32.434926,,,,,,,,,3.5,,,,
Song_2,8|15,15,N,Son,32.6533125,,32.62799,32.612729,32.632226,32.645639,,,,,,1.5,2.5,1.5,4,,,,
Song_2,8|16,16,N,Son,32.86865625,,,32.883248,32.850276,32.877185,,,,,,,2.5,2,4,,,,
Song_2,9|1,1,1,Son,33.084,33.084295,,33.068216,,33.084995,,,,,1.5,,3,,4,,,,
Song_2,9|2,2,N,Son,33.2994375,,,33.267047,,33.297837,,,,,,,3,,4.5,,,,
Song_2,9|3,3,N,Son,33.514875,,,33.475839,,33.500249,,,,,,,3,,4.5,,,,
Song_2,9|4,4,2,Son,33.7303125,33.728032,,33.716649,33.688646,33.719891,,,,,2,,3.5,2,5,,,,
Song_2,9|5,5,N,Son,33.94575,,33.939142,33.927009,,33.936395,,,,,,1.5,4,,5,,,,
Song_2,9|6,6,N,Son,34.1611875,,,34.125361,,34.141706,,,,,,,4.5,,5,,,,
Song_2,9|7,7,3,Son,34.376625,34.358431,34.350326,34.332263,34.340483,34.347591,,,,,1.5,1.5,4.5,2,5,,,,
Song_2,9|8,8,N,Son,34.5920625,,,34.559527,34.549256,34.577719,,,,,,,5,2.5,5,,,,
Song_2,9|9,9,N,Son,34.8075,,,34.790765,,34.793478,,,,,,,5,,5,,,,
Song_2,9|10,10,N,Son,35.0229375,,,35.006585,34.999529,35.005754,,,,,,,5,2,5,,,,
Song_2,9|11,11,4,Son,35.238375,35.255185,,35.223728,,35.218423,,,,,1.5,,5,,5,,,,
Song_2,9|12,12,N,Son,35.4538125,,,35.443095,35.444624,35.434623,,,,,,,5,2.5,5,,,,
Song_2,9|13,13,5,Son,35.66925,35.694841,35.677242,35.691899,,35.649469,,,,,2,1.5,5,,5,,,,
Song_2,9|14,14,N,Son,35.8846875,,,,35.884461,35.868527,,,,,,,,2.5,5,,,,
Song_2,9|15,15,N,Son,36.100125,,36.082165,36.11702,36.084657,36.076856,,,,,,1.5,4.5,3,5,,,,
Song_2,9|16,16,N,Son,36.3155625,,,36.353654,36.306662,36.295263,,,,,,,4,3.5,5,,,,
Song_2,10|1,1,1,Son,36.531,36.53323,,36.547636,,36.516572,,,,,1.5,,4.5,,5,,,,
Song_2,10|2,2,N,Son,36.7464375,,,36.737879,,36.728985,,,,,,,4.5,,5,,,,
Song_2,10|3,3,N,Son,36.961875,,,36.96194,36.948113,36.942903,,,,,,,4.5,3,5,,,,
Song_2,10|4,4,2,Son,37.1773125,37.171622,,37.20317,37.168812,37.16865,,,,,2,,4.5,3,5,,,,
Song_2,10|5,5,N,Son,37.39275,,37.368296,37.392453,,37.375836,,,,,,1.5,4.5,,5,,,,
Song_2,10|6,6,N,Son,37.6081875,,,37.604916,,37.598511,,,,,,,4.5,,5,,,,
Song_2,10|7,7,3,Son,37.823625,37.831909,37.76909,37.787585,37.79989,37.797969,,,,,1.5,1.5,4.5,3,5,,,,
Song_2,10|8,8,N,Son,38.0390625,,,38.027081,38.013823,38.026667,,,,,,,5,3,5,,,,
Song_2,10|9,9,N,Son,38.2545,,,38.262256,,38.26523,,,,,,,5,,5,,,,
Song_2,10|10,10,N,Son,38.4699375,,,38.453592,38.472977,,,,,,,,5,2.5,,,,,
Song_2,10|11,11,4,Son,38.685375,38.691559,,38.675126,,38.662626,,,,,1.5,,5,,4.5,,,,
Song_2,10|12,12,N,Son,38.9008125,,,38.903423,38.86665,38.885344,,,,,,,5,3,4.5,,,,
Song_2,10|13,13,5,Son,39.11625,39.118311,39.092974,39.117953,39.099345,39.109693,,,,,2,1.5,5,3,4.5,,,,
Song_2,10|14,14,N,Son,39.3316875,,,39.33293,39.306776,39.33085,,,,,,,5,3,4.5,,,,
Song_2,10|15,15,N,Son,39.547125,,39.513641,39.521325,39.518532,39.532971,,,,,,1.5,5,3.5,4.5,,,,
Song_2,10|16,16,N,Son,39.7625625,,,39.728147,39.743593,39.757965,,,,,,,5,4,4.5,,,,
Song_2,11|1,1,1,Son,39.978,39.976633,,39.978423,,,,,,,1.5,,5,,,,,,
Song_2,11|2,2,N,Son,40.19296875,,,40.203704,,40.189752,,,,,,,5,,4,,,,
Song_2,11|3,3,N,Son,40.4079375,,,40.410444,40.400683,40.412777,,,,,,,5,3.5,4,,,,
Song_2,11|4,4,2,Son,40.62290625,40.626969,,40.609376,40.615179,40.623077,,,,,2,,5,3.5,4.5,,,,
Song_2,11|5,5,N,Son,40.837875,,40.843321,40.835234,40.827943,,,,,,,1.5,5,4,,,,,
Song_2,11|6,6,N,Son,41.05284375,,,41.024784,41.041534,41.047207,,,,,,,5,4,4,,,,
Song_2,11|7,7,3,Son,41.2678125,41.251775,41.238324,41.240366,41.245964,41.240376,,,,,1.5,1.5,5,4,4.5,,,,
Song_2,11|8,8,N,Son,41.48278125,,,41.466608,41.450375,41.480419,,,,,,,5,4,4.5,,,,
Song_2,11|9,9,N,Son,41.69775,,,41.690227,,41.68822,,,,,,,5,,4.5,,,,
Song_2,11|10,10,N,Son,41.91271875,,,41.882567,41.920993,41.890274,,,,,,,5,3.5,4.5,,,,
Song_2,11|11,11,4,Son,42.1276875,42.120592,,42.097319,,,,,,,1.5,,5,,,,,,
Song_2,11|12,12,N,Son,42.34265625,,,42.317607,42.323662,42.352992,,,,,,,5,4,4.5,,,,
Song_2,11|13,13,5,Son,42.557625,42.560136,42.573222,42.55675,,42.56885,,,,,2,1.5,5,,4.5,,,,
Song_2,11|14,14,N,Son,42.77259375,,,,42.757628,42.794404,,,,,,,,3.5,4.5,,,,
Song_2,11|15,15,N,Son,42.9875625,,42.980501,42.973808,42.969665,,,,,,,1.5,4.5,3.5,,,,,
Song_2,11|16,16,N,Son,43.20253125,,,43.210528,43.198749,43.228393,,,,,,,4.5,3.5,4,,,,
Song_2,12|1,1,1,Son,43.4175,43.415301,,43.417401,,,,,,,1.5,,4.5,,,,,,
Song_2,12|2,2,N,Son,43.63509375,,,43.607205,,,,,,,,,4.5,,,,,,
Song_2,12|3,3,N,Son,43.8526875,,,43.853092,43.80961,43.859914,,,,,,,4.5,3,3,,,,
Song_2,12|4,4,2,Son,44.07028125,44.064154,,44.060925,44.022219,44.086566,,,,,2,,4.5,3,3,,,,
Song_2,12|5,5,N,Son,44.287875,,44.302981,44.277684,44.24385,,,,,,,1.5,4.5,3.5,,,,,
Song_2,12|6,6,N,Son,44.50546875,,,44.480865,,44.482949,,,,,,,4.5,,3,,,,
Song_2,12|7,7,3,Son,44.7230625,44.701605,44.672673,44.662397,44.684867,44.695608,,,,,1.5,1.5,4.5,3.5,3,,,,
Song_2,12|8,8,N,Son,44.94065625,,,44.890582,44.914091,,,,,,,,5,3.5,,,,,
Song_2,12|9,9,N,Son,45.15825,,,45.137612,,,,,,,,,5,,,,,,
Song_2,12|10,10,N,Son,45.37584375,,,45.322047,45.335054,45.356273,,,,,,,5,3,2.5,,,,
Song_2,12|11,11,4,Son,45.5934375,45.579164,,45.582293,,45.574009,,,,,1.5,,5,,3,,,,
Song_2,12|12,12,N,Son,45.81103125,,,45.792588,45.783819,45.788709,,,,,,,5,3.5,3.5,,,,
Song_2,12|13,13,5,Son,46.028625,46.030806,46.005854,46.000082,,46.006433,,,,,2,1.5,5,,3.5,,,,
Song_2,12|14,14,N,Son,46.24621875,,,46.230071,46.184384,46.222318,,,,,,,5,3,3.5,,,,
Song_2,12|15,15,N,Son,46.4638125,,46.401023,46.431968,46.404141,46.432682,,,,,,1.5,5,3,4,,,,
Song_2,12|16,16,N,Son,46.68140625,,,46.676469,46.621041,46.659582,,,,,,,4.5,3.5,4,,,,
Song_2,13|1,1,1,Son,46.899,46.900368,,46.866679,,46.872767,,,,,1.5,,5,,4,,,,
Song_2,13|2,2,N,Son,47.1133125,,,47.063287,,47.084083,,,,,,,5,,4.5,,,,
Song_2,13|3,3,N,Son,47.327625,,,47.279699,47.282175,47.299969,,,,,,,5,3,5,,,,
Song_2,13|4,4,2,Son,47.5419375,47.528092,47.527934,47.534609,47.512367,47.530664,,,,,2,1.5,5,3,5,,,,
Song_2,13|5,5,N,Son,47.75625,,47.723528,47.722945,47.719305,47.73701,,,,,,2,5,3.5,5,,,,
Song_2,13|6,6,N,Son,47.9705625,,,47.904738,,47.958791,,,,,,,5,,5,,,,
Song_2,13|7,7,3,Son,48.184875,48.165247,48.157893,48.139239,48.159163,48.153577,,,,,1.5,2,5,3.5,5,,,,
Song_2,13|8,8,N,Son,48.3991875,,,48.368921,48.391212,48.381404,,,,,,,5,3.5,5,,,,
Song_2,13|9,9,N,Son,48.6135,,,48.589573,,48.592759,,,,,,,5,,5,,,,
Song_2,13|10,10,N,Son,48.8278125,,,48.773301,48.792041,48.79986,,,,,,,5,3,5,,,,
Song_2,13|11,11,4,Son,49.042125,49.026315,,48.993119,,48.999505,,,,,1.5,,5,,5,,,,
Song_2,13|12,12,N,Son,49.2564375,,,49.207914,49.219702,49.225221,,,,,,,5,3.5,5,,,,
Song_2,13|13,13,5,Son,49.47075,49.46969,49.423303,49.433252,,49.432137,,,,,2,2,5,,5,,,,
Song_2,13|14,14,N,Son,49.6850625,,,49.624226,49.658236,49.655102,,,,,,,5,3,5,,,,
Song_2,13|15,15,N,Son,49.899375,,49.849944,49.862641,49.873914,49.857366,,,,,,1.5,5,3,5,,,,
Song_2,13|16,16,N,Son,50.1136875,,,50.084881,50.103504,50.08641,,,,,,,5,3.5,5,,,,
Song_2,14|1,1,1,Son,50.328,50.328736,,50.301028,,,,,,,1.5,,5,,,,,,
Song_2,14|2,2,N,Son,50.543625,,,50.50956,,50.51656,,,,,,,5,,4.5,,,,
Song_2,14|3,3,N,Son,50.75925,,,50.706641,50.699097,50.734108,,,,,,,5,3,4.5,,,,
Song_2,14|4,4,2,Son,50.974875,50.981896,,50.941723,50.924912,50.958716,,,,,2,,5,3,4.5,,,,
Song_2,14|5,5,N,Son,51.1905,,51.180244,51.136895,51.150288,51.166494,,,,,,1.5,5,3.5,4.5,,,,
Song_2,14|6,6,N,Son,51.406125,,,51.340539,,51.385191,,,,,,,5,,4.5,,,,
Song_2,14|7,7,3,Son,51.62175,51.613157,51.622444,51.544135,51.571245,51.5916,,,,,1.5,1.5,5,3.5,4.5,,,,
Song_2,14|8,8,N,Son,51.837375,,,51.772875,51.791908,51.82256,,,,,,,5,3.5,4.5,,,,
Song_2,14|9,9,N,Son,52.053,,,52.026786,,52.040853,,,,,,,5,,4.5,,,,
Song_2,14|10,10,N,Son,52.268625,,,52.208956,52.249605,52.24778,,,,,,,5,3,4.5,,,,
Song_2,14|11,11,4,Son,52.48425,52.461149,,52.425279,,52.452616,,,,,1.5,,5,,5,,,,
Song_2,14|12,12,N,Son,52.699875,,,52.631273,,52.67441,,,,,,,5,,5,,,,
Song_2,14|13,13,5,Son,52.9155,52.903912,52.874092,52.865996,,52.886901,,,,,2,2,5,,5,,,,
Song_2,14|14,14,N,Son,53.131125,,,53.105429,53.130966,53.105473,,,,,,,5,3,5,,,,
Song_2,14|15,15,N,Son,53.34675,,53.313174,53.28691,53.312803,53.309087,,,,,,2,5,3,5,,,,
Song_2,14|16,16,N,Son,53.562375,,,53.548236,53.539623,53.533194,,,,,,,4.5,3.5,5,,,,
Song_2,15|1,1,1,Son,53.778,53.777945,,53.751912,,,,,,,1.5,,5,,,,,,
Song_2,15|2,2,N,Son,53.992875,,,53.93357,,53.956839,,,,,,,5,,4.5,,,,
Song_2,15|3,3,N,Son,54.20775,,,54.160554,54.15734,54.182238,,,,,,,5,3,4.5,,,,
Song_2,15|4,4,2,Son,54.422625,54.422751,,54.386628,54.386298,54.409187,,,,,2,,5,3,4.5,,,,
Song_2,15|5,5,N,Son,54.6375,,54.623011,54.603719,,54.618699,,,,,,1.5,5,,4.5,,,,
Song_2,15|6,6,N,Son,54.852375,,,54.795534,,,,,,,,,5,,,,,,
Song_2,15|7,7,3,Son,55.06725,55.060974,55.018241,55.005607,55.046953,,,,,,1.5,1.5,5,3,,,,,
Song_2,15|8,8,N,Son,55.282125,,,55.204783,55.266485,,,,,,,,5,3,,,,,
Song_2,15|9,9,N,Son,55.497,,,55.485208,,55.481867,,,,,,,5,,5.5,,,,
Song_2,15|10,10,N,Son,55.711875,,,55.680874,55.68472,,,,,,,,5,2.5,,,,,
Song_2,15|11,11,4,Son,55.92675,55.905285,,55.906076,,55.931573,,,,,1.5,,5,,5.5,,,,
Song_2,15|12,12,N,Son,56.141625,,,56.1322,56.136673,56.146826,,,,,,,5,3,5.5,,,,
Song_2,15|13,13,5,Son,56.3565,56.356477,56.360253,56.32498,56.348008,56.346534,,,,,2,1.5,5,3,5.5,,,,
Song_2,15|14,14,N,Son,56.571375,,,56.549955,56.559272,56.563657,,,,,,,5,3,5.5,,,,
Song_2,15|15,15,N,Son,56.78625,,56.773968,56.750028,56.792678,56.788579,,,,,,1.5,5,3.5,5,,,,
Song_2,15|16,16,N,Son,57.001125,,,56.979681,56.943866,56.996987,,,,,,,5,4,5,,,,
Song_2,16|1,1,1,Son,57.216,57.218097,,57.222408,57.212694,,,,,,1.5,,4.5,4,,,,,
Song_2,16|2,2,N,Son,57.4318125,,,57.424924,57.426529,57.434688,,,,,,,5,4,4,,,,
Song_2,16|3,3,N,Son,57.647625,,,57.625376,57.704924,57.649131,,,,,,,5,4,4,,,,
Song_2,16|4,4,2,Son,57.8634375,57.864456,,57.863529,57.856783,57.869986,,,,,2,,5,4.5,4.5,,,,
Song_2,16|5,5,N,Son,58.07925,,58.078229,58.084446,58.069624,58.093594,,,,,,1.5,5,5,4.5,,,,
Song_2,16|6,6,N,Son,58.2950625,,,,,58.292984,,,,,,,,,4.5,,,,
Song_2,16|7,7,3,Son,58.510875,58.505459,58.508447,58.466224,58.50106,,,,,,1.5,1.5,4.5,4.5,,,,,
