Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
311,4,19:13,13,39.074784,39.08776,39.089316,39.073218,Repique,Madera,8,3,8,8.5,0.62336,0.117213,0.277311,0.009246
311,4,19:14,14,39.203515,,39.183409,,Repique,Madera,8,,7.5,,0.206471,,0.090323,
311,4,19:15,15,39.316902,39.315365,,,Repique,Madera,8,3.5,,,0.410572,0.795885,,
311,4,19:16,16,39.433264,,39.442257,,Repique,Madera,8,,8,,0.335611,,0.020514,
311,4,20:01,1,39.569977,,,39.593504,Repique,Madera,8,,,10,0.535806,,,0.047603
311,4,20:02,2,39.714746,39.734354,39.724376,,Repique,Madera,8,3.5,8,,0.214519,0.051208,0.035145,
311,4,20:03,3,39.834234,,,,Repique,Madera,8,,,,0.397653,,,
311,4,20:04,4,39.959386,,39.961436,39.966508,Repique,Madera,8,,7.5,9.5,0.133683,,0.304306,0.015344
311,4,20:05,5,40.097418,40.090171,40.101857,,Repique,Madera,8,4,7.5,,0.715592,0.653585,0.131704,
311,4,20:06,6,40.225651,40.23241,40.222905,,Repique,Madera,8,4,7.5,,0.284597,0.354091,0.022743,
311,4,20:07,7,40.333638,,40.336214,40.360206,Repique,Madera,8,,7.5,10,0.251824,,0.359094,0.012591
311,4,20:08,8,40.461921,40.451638,40.454693,,Repique,Madera,8,4.5,7.5,,0.186967,0.571445,0.014752,
311,4,20:09,9,40.607118,40.613539,,,Repique,Madera,8,4.5,,,0.630915,0.328322,,
311,4,20:10,10,40.736565,40.746737,40.73585,,Repique,Madera,8,5,7.5,,0.219597,0.19039,0.007872,
311,4,20:11,11,40.847768,,,40.854447,Repique,Madera,8,,,10.5,0.435781,,,0.007383
311,4,20:12,12,40.966895,40.970205,40.969306,,Repique,Madera,8,5,8,,0.213923,0.357303,0.310866,
311,4,20:13,13,41.112119,41.13845,41.119707,41.121579,Repique,Madera,8,5,8,10,0.72723,0.7032,0.141615,0.002571
311,4,20:14,14,41.25277,,41.216809,,Repique,Madera,8,,8,,0.29235,,0.050248,
311,4,20:15,15,41.353891,41.350177,,,Repique,Madera,8,5,,,0.341689,0.486108,,
311,4,20:16,16,41.475365,,41.47344,,Repique,Madera,8,,8,,0.272871,,0.166784,
311,4,21:01,1,41.63629,41.632397,41.618317,41.632071,Repique,Madera,8,5.5,8,10.5,0.780931,0.707736,0.445977,0.015532
311,4,21:02,2,41.776675,,41.776576,,Repique,Madera,8,,8,,0.322389,,0.008911,
311,4,21:03,3,41.886771,,,,Repique,Madera,8,,,,0.569515,,,
311,4,21:04,4,42.00599,41.991018,41.978672,41.990646,Repique,Madera,8,5,8.5,11,0.030624,0.390318,0.050754,0.002424
311,4,21:05,5,42.158195,,42.14916,,Repique,Madera,8,,9,,0.853167,,0.420821,
311,4,21:06,6,42.259441,42.269356,42.254775,,Repique,Madera,8,4.5,9,,0.309009,0.17175,0.146993,
311,4,21:07,7,42.367472,,,42.387921,Repique,Madera,8,,,11.5,0.267199,,,0.009692
311,4,21:08,8,42.495274,,42.49469,,Repique,Madera,8,,10,,0.638138,,0.106052,
311,4,21:09,9,,42.67178,,,Repique,Madera,,4,,,,0.586446,,
311,4,21:10,10,42.753162,,42.78647,,Repique,Madera,7.5,,10,,0.27073,,0.050286,
311,4,21:11,11,42.873747,42.897592,,42.932961,Repique,Madera,7.5,4,,11.5,0.462027,0.448695,,0.009096
311,4,21:12,12,42.999461,,43.001805,,Repique,Madera,7.5,,9.5,,0.039141,,0.438282,
311,4,21:13,13,43.163947,43.169098,43.159083,43.172844,Repique,Madera,7.5,3.5,9.5,11,0.654218,0.160536,0.159365,0.018881
311,4,21:14,14,43.276098,,43.260543,,Repique,Madera,7.5,,9.5,,0.259069,,0.150004,
311,4,21:15,15,43.396405,,43.384145,,Repique,Madera,7.5,,9,,0.202937,,0.391698,
311,4,21:16,16,43.524966,,43.510162,,Repique,Madera,7.5,,9,,0.122476,,0.00614,
311,4,22:01,1,43.659737,43.689501,,43.681912,Repique,Madera,7.5,3,,10.5,0.643477,0.658925,,0.014691
311,4,22:02,2,43.78025,,43.804636,,Repique,Madera,7.5,,9,,0.237136,,0.025561,
311,4,22:03,3,43.896878,,,,Repique,Madera,7.5,,,,0.241709,,,
311,4,22:04,4,44.022704,44.029414,44.025305,44.029036,Repique,Madera,7.5,3,8,10.5,0.12802,0.304268,0.365228,0.010713
311,4,22:05,5,44.151479,,44.16839,,Repique,Madera,8,,8,,0.468747,,0.319825,
311,4,22:06,6,44.281617,44.291162,44.278127,,Repique,Madera,7.5,3,8,,0.205335,0.161888,0.02818,
311,4,22:07,7,44.409834,,,44.415871,Repique,Madera,7.5,,,10,0.197508,,,0.009375
311,4,22:08,8,44.52833,,44.52867,,Repique,Madera,7.5,,7,,0.165138,,0.0075,
311,4,22:09,9,44.667143,44.679665,,,Repique,Madera,8,3,,,0.633618,0.597061,,
311,4,22:10,10,44.79612,,44.827473,,Repique,Madera,8,,7.5,,0.255517,,0.02053,
311,4,22:11,11,44.910265,44.907776,,44.938688,Repique,Madera,8,3,,10.5,0.236718,0.238855,,0.00262
311,4,22:12,12,45.03174,,45.034116,,Repique,Madera,8,,7.5,,0.254758,,0.511402,
311,4,22:13,13,45.188149,45.193011,45.191839,45.192726,Repique,Madera,8,3,7.5,10.5,0.551631,0.355255,0.222113,0.002478
311,4,22:14,14,45.308541,,45.291658,,Repique,Madera,8,,7.5,,0.264327,,0.057223,
311,4,22:15,15,45.411644,,,,Repique,Madera,8,,,,0.623339,,,
311,4,22:16,16,45.522881,,45.54242,,Repique,Madera,8.5,,8.5,,0.260557,,0.541179,
311,4,23:01,1,45.672551,45.708284,45.700388,45.694945,Repique,Madera,8,3,8.5,11.5,0.824929,0.573555,0.057511,0.014666
311,4,23:02,2,45.807533,,45.839941,,Repique,Madera,8,,9,,0.276901,,0.506356,
311,4,23:03,3,45.926264,,,,Repique,Madera,8,,,,0.501218,,,
311,4,23:04,4,46.040058,46.053173,46.039959,46.052016,Repique,Madera,8,3,9,11.5,0.112844,0.364523,0.388044,0.002632
311,4,23:05,5,46.191136,,46.209949,,Repique,Madera,8,,9,,0.665645,,0.013724,
311,4,23:06,6,46.313882,46.324473,46.326049,,Repique,Madera,8,3,9.5,,0.213222,0.220925,0.014316,
311,4,23:07,7,46.431201,,,46.441648,Repique,Madera,8,,,11.5,0.197694,,,0.011398
311,4,23:08,8,46.554808,,46.552542,,Repique,Madera,8,,10.5,,0.146285,,0.110568,
311,4,23:09,9,46.691923,46.718023,,,Repique,Madera,8,3,,,0.786511,0.583643,,
311,4,23:10,10,46.813757,,46.848444,,Repique,Madera,8,,10,,0.172654,,0.020162,
311,4,23:11,11,46.919096,46.952548,,46.955821,Repique,Madera,8,3,,12,0.217269,0.267211,,0.026893
311,4,23:12,12,47.048685,,,,Repique,Madera,8,,,,0.214617,,,
311,4,23:13,13,47.19819,47.228998,47.207849,47.229767,Repique,Madera,8,3,10,11.5,0.632029,0.441006,0.186055,0.015413
311,4,23:14,14,47.326866,,47.322775,,Repique,Madera,8,,10,,0.186214,,0.156787,
311,4,23:15,15,47.443026,,47.448267,,Repique,Madera,8,,9,,0.330299,,0.437386,
311,4,23:16,16,47.558148,,47.561016,,Repique,Madera,8,,9,,0.198959,,0.84454,
311,4,24:01:00,1,47.697746,47.728134,47.706306,47.715703,Repique,Madera,8,3,9,11,0.832788,0.734542,0.031991,0.00655
311,4,24:02:00,2,47.830578,,,,Repique,Madera,8,,,,0.195239,,,
311,4,24:03:00,3,47.946564,,,,Repique,Madera,8,,,,0.377611,,,
311,4,24:04:00,4,48.053104,48.070369,48.055416,48.072406,Repique,Madera,8,3,9,11,0.16531,0.471798,0.013235,0.002997
311,4,24:05:00,5,48.196996,,,,Repique,Madera,8,,,,0.704644,,,
311,4,24:06:00,6,48.322933,48.310052,,,Repique,Madera,8,3.5,,,0.224058,0.133609,,
311,4,24:07:00,7,48.439727,,48.461103,48.458978,Repique,Madera,8,,8,10,0.316819,,0.074005,0.005866
311,4,24:08:00,8,48.555907,48.539047,,,Repique,Madera,8,3.5,,,0.332982,0.201102,,
311,4,24:09:00,9,48.692349,48.72539,,,Repique,Madera,8,3.5,,,0.666867,0.807471,,
311,4,24:10:00,10,48.824832,48.835102,48.827817,,Repique,Madera,8,4,8.5,,0.185023,0.290277,0.016207,
311,4,24:11:00,11,48.935917,,,48.945778,Repique,Madera,8,,,9.5,0.157717,,,0.002274
311,4,24:12:00,12,49.041935,,49.046949,,Repique,Madera,8.5,,9,,0.248687,,0.549818,
311,4,24:13:00,13,49.192644,49.231976,49.203064,49.232236,Repique,Madera,8.5,3.5,9,9.5,0.549181,0.396407,0.12656,0.012207
311,4,24:14:00,14,49.337957,,,,Repique,Madera,8,,,,0.203518,,,
311,4,24:15:00,15,49.437102,,,,Repique,Madera,8.5,,,,0.334531,,,
311,4,24:16:00,16,49.562618,,49.555381,,Repique,Madera,8,,10.5,,0.216292,,0.372045,
311,4,25:01:00,1,49.704273,49.724306,49.698842,,Madera,Repique,8,4,10.5,,0.643116,0.650911,0.048582,
311,4,25:02:00,2,49.838771,,,,Madera,Repique,8,,,,0.206273,,,
311,4,25:03:00,3,49.945002,,,49.955613,Madera,Repique,8.5,,,9,0.279315,,,0.00435
311,4,25:04:00,4,50.055238,50.071651,50.083061,,Madera,Repique,8,3.5,10.5,,0.106783,0.345763,0.009229,
311,4,25:05:00,5,50.180919,,,50.199952,Madera,Repique,8.5,,,10,0.949397,,,0.015029
311,4,25:06:00,6,50.312565,50.334683,,50.331512,Madera,Repique,8.5,3.5,,9.5,0.2297,0.166142,,0.00336
311,4,25:07:00,7,50.425096,,50.453225,,Madera,Repique,8.5,,11.5,,0.259242,,0.027429,
311,4,25:08:00,8,50.540317,,,50.518219,Madera,Repique,8.5,,,10.5,0.170492,,,0.217682
311,4,25:09:00,9,50.683941,50.719744,,50.688704,Madera,Repique,8.5,3.5,,10,0.822798,0.630889,,0.01125
311,4,25:10:00,10,50.808354,,,50.839133,Madera,Repique,8.5,,,10,0.180385,,,0.004366
311,4,25:11:00,11,50.91477,50.932319,50.9172,,Madera,Repique,8.5,3,11,,0.122476,0.316171,0.010148,
311,4,25:12:00,12,51.02812,,,51.015294,Madera,Repique,8.5,,,10.5,0.159185,,,0.002798
311,4,25:13:00,13,51.175404,51.20091,51.203369,51.190774,Madera,Repique,8.5,3.5,11,11,0.553485,0.115078,0.054361,0.003419
311,4,25:14:00,14,51.309801,,,,Madera,Repique,8.5,,,,0.185877,,,
311,4,25:15:00,15,51.409465,51.412909,,,Madera,Repique,8.5,3.5,,,0.209615,0.363214,,
311,4,25:16:00,16,51.527938,,51.525925,,Madera,Repique,8.5,,10,,0.219174,,0.050236,
311,4,26:01:00,1,51.674092,51.700409,51.676802,,Madera,Repique,8.5,4,10,,0.590792,0.673214,0.070419,
311,4,26:02:00,2,51.804275,,,51.788489,Madera,Repique,8.5,,,11,0.21414,,,0.250248
311,4,26:03:00,3,51.909299,51.914696,,51.901596,Madera,Repique,8.5,4,,11,0.315206,0.388756,,0.213654
311,4,26:04:00,4,52.016048,52.043631,52.018858,52.01506,Madera,Repique,8.5,4.5,10,11,0.119975,0.148916,0.014339,0.010437
311,4,26:05:00,5,52.151374,52.192741,,52.163385,Madera,Repique,8.5,4.5,,11,0.897699,0.698134,,0.011999
311,4,26:06:00,6,52.271549,52.291633,,52.309147,Madera,Repique,8.5,5,,11.5,0.21425,0.391198,,0.005182
311,4,26:07:00,7,52.386146,,52.389967,,Madera,Repique,8.5,,9.5,,0.351189,,0.041663,
311,4,26:08:00,8,52.502982,52.492584,,52.479813,Madera,Repique,8.5,5,,11,0.21233,0.300079,,0.005725
311,4,26:09:00,9,52.6447,52.655304,,52.642383,Madera,Repique,8.5,5.5,,11.5,0.76961,0.640079,,0.005987
311,4,26:10:00,10,52.750825,52.76995,,52.784995,Madera,Repique,8.5,5.5,,12,0.228497,0.336626,,0.008918
311,4,26:11:00,11,52.867332,,52.868954,,Madera,Repique,8.5,,9,,0.383883,,0.042457,
311,4,26:12:00,12,52.975978,,,52.961375,Madera,Repique,8.5,,,11.5,0.220355,,,0.010356
311,4,26:13:00,13,53.117883,53.133368,53.120449,53.121144,Madera,Repique,8.5,5.5,9,12,0.907544,0.696737,0.111298,0.010631
311,4,26:14:00,14,53.250261,,,,Madera,Repique,8.5,,,,0.23878,,,
311,4,26:15:00,15,53.349651,53.347859,,,Madera,Repique,8.5,5.5,,,0.402468,0.241639,,
311,4,26:16:00,16,53.465303,,53.467877,,Madera,Repique,8.5,,8.5,,0.156943,,0.055632,
311,4,27:01:00,1,53.607235,53.624509,53.610156,,Madera,Repique,8.5,5.5,8.5,,0.836498,0.692423,0.106694,
311,4,27:02:00,2,53.726137,,,53.721435,Madera,Repique,8.5,,,12,0.214793,,,0.383381
311,4,27:03:00,3,53.825711,,,53.831963,Madera,Repique,8.5,,,11.5,0.482742,,,0.319691
311,4,27:04:00,4,53.933471,53.963765,53.935737,53.942823,Madera,Repique,8.5,5,8.5,11.5,0.111357,0.391047,0.012674,0.175255
311,4,27:05:00,5,54.059921,,,54.08369,Madera,Repique,8.5,,,11.5,0.868658,,,0.005631
311,4,27:06:00,6,54.188133,54.214312,54.187433,54.22434,Madera,Repique,8.5,4.5,8.5,11.5,0.186671,0.176796,0.032776,0.283211
311,4,27:07:00,7,54.296784,,,,Madera,Repique,8.5,,,,0.406069,,,
311,4,27:08:00,8,54.406214,,,54.39933,Madera,Repique,8.5,,,11,0.168418,,,0.007855
311,4,27:09:00,9,54.541169,54.567417,54.54308,54.560397,Madera,Repique,8.5,4,8.5,11,0.850171,0.610599,0.120144,0.018955
311,4,27:10:00,10,54.664588,,,54.705176,Madera,Repique,8.5,,,11,0.241368,,,0.316522
311,4,27:11:00,11,54.774374,54.779093,,,Madera,Repique,8.5,3.5,,,0.230756,0.356504,,
311,4,27:12:00,12,54.874508,,54.87687,54.877138,Madera,Repique,8.5,,8.5,10.5,0.199393,,0.071483,0.013804
311,4,27:13:00,13,55.018213,55.060753,55.014735,55.033501,Madera,Repique,8.5,4,8.5,10.5,0.695614,0.353043,0.093351,0.012936
311,4,27:14:00,14,55.144195,,,,Madera,Repique,8.5,,,,0.195401,,,
311,4,27:15:00,15,55.253772,,,,Madera,Repique,8.5,,,,0.234811,,,
311,4,27:16:00,16,55.356619,,55.358736,55.352766,Madera,Repique,8.5,,8.5,10.5,0.187006,,0.056803,0.024411
311,4,28:01:00,1,55.495292,55.521506,55.488896,55.51008,Madera,Repique,8.5,3.5,8.5,11,0.849554,0.65774,0.007728,0.055227
311,4,28:02:00,2,55.618114,,,,Madera,Repique,8.5,,,,0.171422,,,
311,4,28:03:00,3,55.723018,,,,Madera,Repique,9,,,,0.273809,,,
311,4,28:04:00,4,55.823827,55.858787,55.82202,55.826085,Madera,Repique,9,3.5,9.5,11.5,0.12324,0.289189,0.020201,0.011871
311,4,28:05:00,5,55.958313,,,55.971644,Madera,Repique,8.5,,,11.5,0.839081,,,0.028777
311,4,28:06:00,6,56.081238,56.101091,,,Madera,Repique,8.5,3.5,,,0.198956,0.11715,,
311,4,28:07:00,7,56.18906,,56.187117,56.193725,Madera,Repique,8.5,,9.5,12,0.322888,,0.024539,0.202262
311,4,28:08:00,8,56.296354,,,,Madera,Repique,9,,,,0.144267,,,
311,4,28:09:00,9,56.432579,56.432038,,,Madera,Repique,8.5,3.5,,,0.792124,0.531722,,
311,4,28:10:00,10,56.545589,,56.549231,56.563381,Madera,Repique,8.5,,9,11.5,0.15429,,0.022235,0.261863
311,4,28:11:00,11,56.651967,56.670143,,56.698259,Madera,Repique,9,3.5,,11.5,0.150739,0.402558,,0.068423
311,4,28:12:00,12,56.753198,,,,Madera,Repique,9,,,,0.205743,,,
311,4,28:13:00,13,56.892581,56.941643,56.909883,56.924768,Madera,Repique,8.5,3.5,9,11.5,0.798141,0.042587,0.096558,0.089894
311,4,28:14:00,14,57.019331,,,,Madera,Repique,8.5,,,,0.163466,,,
311,4,28:15:00,15,57.11939,57.143408,,,Madera,Repique,9,3.5,,,0.350142,0.873395,,
311,4,28:16:00,16,57.21995,,57.222216,57.247543,Madera,Repique,9,,9.5,12,0.169266,,0.061784,0.012071
311,4,29:01:00,1,57.36731,,57.36168,,Madera,Repique,8.5,,9,,0.688316,,0.092099,
311,4,29:02:00,2,57.48862,57.531942,,57.511437,Madera,Repique,9,3.5,,12,0.141641,0.312464,,0.0058
311,4,29:03:00,3,57.601645,,,,Madera,Repique,9,,,,0.351016,,,
311,4,29:04:00,4,57.712385,,57.701224,,Madera,Repique,9,,9.5,,0.144495,,0.036021,
311,4,29:05:00,5,57.846919,57.853343,,57.860853,Madera,Repique,8.5,4,,12.5,0.747977,0.618915,,0.24538
311,4,29:06:00,6,57.957057,57.973773,,57.983832,Madera,Repique,9,4,,12,0.143933,0.216861,,0.006647
311,4,29:07:00,7,58.0633,,58.065907,,Madera,Repique,9,,9.5,,0.2432,,0.040357,
311,4,29:08:00,8,58.168547,58.170095,,58.173022,Madera,Repique,9,4,,12,0.123767,0.599368,,0.003005
311,4,29:09:00,9,58.304992,58.326144,,58.316975,Madera,Repique,8.5,4.5,,12,0.723399,0.321308,,0.00467
311,4,29:10:00,10,58.413794,58.448764,58.417361,58.444375,Madera,Repique,9,4.5,9.5,13,0.161481,0.299585,0.023343,0.002668
311,4,29:11:00,11,58.525849,,,,Madera,Repique,9,,,,0.149801,,,
311,4,29:12:00,12,58.629122,58.649461,,58.622085,Madera,Repique,9,5,,13,0.177155,0.402425,,0.004711
311,4,29:13:00,13,58.762836,58.801038,58.76535,58.775091,Madera,Repique,8.5,5,9,13,0.753841,0.667716,0.102614,0.31763
311,4,29:14:00,14,58.881745,,,58.886814,Madera,Repique,9,,,13.5,0.167943,,,0.003112
311,4,29:15:00,15,58.985394,58.994158,,,Madera,Repique,9,5,,,0.158175,0.259962,,
311,4,29:16:00,16,59.095577,,59.097903,59.090481,Madera,Repique,9,,9.5,13.5,0.184415,,0.100149,0.015512
311,4,30:01:00,1,59.232477,59.266478,59.234558,59.242705,Madera,Repique,8.5,5,9,13.5,0.696481,0.579022,0.096972,0.356387
311,4,30:02:00,2,59.342436,,,59.363247,Madera,Repique,9,,,13,0.142693,,,0.005976
311,4,30:03:00,3,59.454197,,,,Madera,Repique,9,,,,0.233953,,,
311,4,30:04:00,4,59.554382,59.57355,59.575115,59.554999,Madera,Repique,9,5,9,12.5,0.209792,0.481467,0.042926,0.003668
311,4,30:05:00,5,59.694064,,,59.699456,Madera,Repique,9,,,12.5,0.775535,,,0.491008
311,4,30:06:00,6,59.812543,59.826859,,59.811697,Madera,Repique,9,5.5,,12,0.173316,0.252255,,0.43669
311,4,30:07:00,7,59.925525,,59.919869,,Madera,Repique,9,,9,,0.221525,,0.056905,
311,4,30:08:00,8,60.037158,,,60.004245,Madera,Repique,9,,,11.5,0.139377,,,0.233593
311,4,30:09:00,9,60.171585,60.182438,,60.167038,Madera,Repique,8.5,4.5,,11.5,0.715436,0.655167,,0.27863
311,4,30:10:00,10,60.284673,,60.268685,60.285928,Madera,Repique,9,,9,11,0.152871,,0.017952,0.006426
311,4,30:11:00,11,60.392434,60.394316,,,Madera,Repique,9,4.5,,,0.153191,0.149914,,
311,4,30:12:00,12,60.49322,,,60.492157,Madera,Repique,9,,,10.5,0.175096,,,0.008042
311,4,30:13:00,13,60.63475,60.662034,60.622961,60.637467,Madera,Repique,8.5,4,9.5,10.5,0.778135,0.402275,0.095222,0.002267
311,4,30:14:00,14,60.761407,,,60.747812,Madera,Repique,9,,,11,0.146952,,,0.065949
311,4,30:15:00,15,60.856979,,,60.843523,Madera,Repique,9,,,11,0.286262,,,0.244818
311,4,30:16:00,16,60.953212,,60.955533,60.950918,Madera,Repique,9,,9.5,11,0.139612,,0.088056,0.014194
311,4,31:01:00,1,61.088993,61.109727,61.09325,61.104572,Madera,Repique,9,3.5,9.5,10.5,0.707848,0.693946,0.090163,0.211295
311,4,31:02:00,2,61.208796,,,61.228526,Madera,Repique,9,,,10.5,0.160158,,,0.487335
311,4,31:03:00,3,61.316572,,,,Madera,Repique,9,,,,0.274352,,,
311,4,31:04:00,4,61.423869,61.434548,61.425663,61.41477,Madera,Repique,9,3.5,9.5,10,0.111038,0.375041,0.031971,0.36178
311,4,31:05:00,5,61.552054,,,61.562047,Madera,Repique,9,,,9.5,0.77483,,,0.013239
311,4,31:06:00,6,61.662777,61.674179,,61.669444,Madera,Repique,9,3.5,,10,0.16742,0.276305,,0.007734
311,4,31:07:00,7,61.779534,,61.782651,,Madera,Repique,9,,9.5,,0.172668,,0.02121,
311,4,31:08:00,8,61.885293,,,61.86851,Madera,Repique,9,,,10,0.139939,,,0.229019
311,4,31:09:00,9,62.021699,62.032021,,62.022388,Madera,Repique,9,3.5,,10,1.001353,0.705801,,0.003749
311,4,31:10:00,10,62.129227,,62.132006,62.147584,Madera,Repique,9,,9.5,11,0.193379,,0.033754,0.00609
311,4,31:11:00,11,62.237594,62.249734,,,Madera,Repique,9,3.5,,,0.25566,0.395828,,
311,4,31:12:00,12,62.336482,,,62.344405,Madera,Repique,9,,,11.5,0.169487,,,0.005653
311,4,31:13:00,13,62.475387,62.506462,62.487422,62.492979,Madera,Repique,9,3.5,9,11.5,0.971732,0.448819,0.065154,0.31146
311,4,31:14:00,14,62.612771,,,62.605475,Madera,Repique,9,,,11.5,0.131471,,,0.087577
311,4,31:15:00,15,62.713436,,,,Madera,Repique,9,,,,0.157296,,,
311,4,31:16:00,16,62.804057,,62.810556,62.799906,Madera,Repique,9,,9,11,0.166453,,0.053837,0.267608
311,4,32:01:00,1,62.936154,62.963454,62.944201,62.960639,Madera,Repique,9,3.5,9,10.5,0.935472,0.769987,0.088439,0.372116
311,4,32:02:00,2,63.063506,,,63.074974,Madera,Repique,9,,,10.5,0.155978,,,0.010637
311,4,32:03:00,3,63.170118,,,,Madera,Repique,9,,,,0.205227,,,
311,4,32:04:00,4,63.270557,63.29121,63.271401,63.275335,Madera,Repique,9,3.5,9,11,0.120593,0.83414,0.02464,0.015772
311,4,32:05:00,5,63.410924,,,63.425398,Madera,Repique,9,,,11.5,0.625117,,,0.255835
311,4,32:06:00,6,63.525804,63.521514,,63.531697,Madera,Repique,9,3.5,,12,0.115518,0.483795,,0.003207
311,4,32:07:00,7,63.635096,,63.634265,,Madera,Repique,9,,9,,0.097619,,0.026472,
311,4,32:08:00,8,63.736738,63.727279,,63.727504,Madera,Repique,9,3.5,,11.5,0.115003,0.222684,,0.196114
311,4,32:09:00,9,63.880487,63.875595,,63.876994,Madera,Repique,9,4,,11,0.377175,0.730555,,0.002275
311,4,32:10:00,10,63.986892,63.979345,63.981437,64.000333,Madera,Repique,9,4.5,9,12,0.101597,0.541253,0.011339,0.314596
311,4,32:11:00,11,64.091,,,,Madera,Repique,9,,,,0.097175,,,
311,4,32:12:00,12,64.195564,,,64.182906,Madera,Repique,9,,,11,0.102924,,,0.016464
311,4,32:13:00,13,64.334561,64.358614,64.336827,64.333088,Madera,Repique,9,4,9,11,0.503452,0.854667,0.051437,0.22988
311,4,32:14:00,14,64.442919,,,64.439554,Madera,Repique,9,,,11,0.131657,,,0.126076
311,4,32:15:00,15,64.556686,64.564097,,64.549971,Madera,Repique,9,4,,10.5,0.079545,0.339408,,0.662516
311,4,32:16:00,16,64.658681,,64.658073,64.648782,Madera,Repique,9,,9,10.5,0.117646,,0.062262,0.010882
311,4,33:01:00,1,64.792728,64.834513,64.803136,64.804064,Madera,Repique,9,4.5,9,10.5,0.42979,0.646781,0.046681,0.410635
311,4,33:02:00,2,64.92014,,,64.932594,Madera,Repique,9,,,11,0.13125,,,0.003569
311,4,33:03:00,3,65.027461,,,,Madera,Repique,9,,,,0.166675,,,
311,4,33:04:00,4,65.129959,65.137143,65.127001,65.112091,Madera,Repique,9,4.5,9,11,0.087831,0.395355,0.00786,0.015724
311,4,33:05:00,5,65.268934,,,65.26191,Madera,Repique,9,,,11,0.401172,,,0.007556
311,4,33:06:00,6,65.374683,65.380406,,65.375011,Madera,Repique,9,4.5,,11.5,0.123334,0.190959,,0.026735
311,4,33:07:00,7,65.487208,,65.4819,,Madera,Repique,9,,9,,0.078689,,0.013883,
311,4,33:08:00,8,65.593312,,,65.571533,Madera,Repique,9,,,11,0.139476,,,0.261867
311,4,33:09:00,9,65.723201,65.740082,,65.729182,Madera,Repique,9,4,,10.5,0.468186,0.584076,,0.49704
311,4,33:10:00,10,65.835258,,65.835728,65.845287,Madera,Repique,9,,9,11,0.138684,,0.018108,0.008737
311,4,33:11:00,11,65.948054,65.943239,,,Madera,Repique,9,4,,,0.116865,0.542612,,
311,4,33:12:00,12,66.051822,,,66.044982,Madera,Repique,9,,,10.5,0.101802,,,0.609689
311,4,33:13:00,13,66.195617,66.213725,66.191275,66.192947,Madera,Repique,8.5,4,9,10.5,0.589541,0.130002,0.07097,0.002923
311,4,33:14:00,14,66.300394,,,,Madera,Repique,9,,,,0.121984,,,
311,4,33:15:00,15,66.414087,66.416768,,,Madera,Repique,9,4,,,0.124013,1.000328,,
311,4,33:16:00,16,66.517923,,,,Madera,Repique,9,,,,0.113085,,,
311,4,34:01:00,1,66.650191,,66.65351,,Madera,Repique,9,,9,,0.532829,,0.066573,
311,4,34:02:00,2,66.762674,66.806062,,66.766839,Madera,Repique,9,4,,10.5,0.072164,0.378369,,0.19339
311,4,34:03:00,3,66.875022,,,,Madera,Repique,9,,,,0.105463,,,
311,4,34:04:00,4,66.99137,,67.000245,,Madera,Repique,9,,9,,0.078776,,0.013431,
311,4,34:05:00,5,67.128031,67.118318,,67.127887,Madera,Repique,9,4,,11,0.494568,0.856567,,0.369675
311,4,34:06:00,6,67.225904,67.240923,,67.245559,Madera,Repique,9,4,,11,0.105602,0.242676,,0.020511
311,4,34:07:00,7,67.339651,,67.342603,,Madera,Repique,9,,9,,0.133586,,0.006076,
311,4,34:08:00,8,67.458888,67.443967,,67.439433,Madera,Repique,9,4,,10.5,0.069123,0.619299,,0.007341
311,4,34:09:00,9,67.593104,67.58451,,67.581483,Madera,Repique,9,4.5,,10.5,0.391164,0.304857,,0.303396
311,4,34:10:00,10,67.687895,67.720603,67.690395,67.710049,Madera,Repique,9,5,10,11,0.128995,0.248792,0.015752,0.253546
311,4,34:11:00,11,67.798519,,,,Madera,Repique,9,,,,0.08381,,,
311,4,34:12:00,12,67.911694,67.914779,,67.901145,Madera,Repique,9,5,,10.5,0.093513,0.494673,,0.020099
311,4,34:13:00,13,68.054262,68.06497,68.03575,68.050382,Madera,Repique,8.5,5,10,10.5,0.5164,0.742453,0.063126,0.005797
311,4,34:14:00,14,68.159905,,,,Madera,Repique,9,,,,0.098604,,,
311,4,34:15:00,15,68.25344,68.253601,,,Madera,Repique,9,5,,,0.162204,0.256403,,
311,4,34:16:00,16,68.368304,,,68.369785,Madera,Repique,9,,,11.5,0.15964,,,0.335011
311,4,35:01:00,1,68.508399,68.527947,68.489653,68.503985,Madera,Repique,9,5,10,10.5,0.462016,0.614822,0.049612,0.00244
311,4,35:02:00,2,68.633836,,,,Madera,Repique,9,,,,0.083033,,,
311,4,35:03:00,3,68.731823,,,,Madera,Repique,9,,,,0.210436,,,
311,4,35:04:00,4,68.835356,68.839146,68.838081,,Madera,Repique,9,5,10,,0.131862,0.424092,0.016542,
311,4,35:05:00,5,68.957452,,,,Madera,Repique,9,,,,0.713907,,,
311,4,35:06:00,6,69.070536,69.084246,,,Madera,Repique,9,5.5,,,0.122784,0.199298,,
311,4,35:07:00,7,69.178359,,69.18172,,Madera,Repique,9,,10,,0.10907,,0.01525,
