"Piece","Label.SD","SD","Clave_.","Section","Clave","Bass","Guitar","Tres","Bongo","Bell","Cajon","Conga","Trumpet","Cl_Dens","Bs_Dens","Gt_Dens","Tr_Dens","Bn_Dens","Bl_Dens","Cj_Dens","Cn_Dens","Tm_Dens","CycleTime","Cycle","Isochronous.SD.Time"
"Song_2","5:2",2,"N","Son",NA,NA,19.40159,19.397612,NA,NA,NA,NA,NA,NA,NA,3.5,3,NA,NA,NA,NA,NA,NA,5,19.39396875
"Song_2","5:3",3,"N","Son",NA,NA,19.623877,NA,19.622332,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,5,19.6134375
"Song_2","5:4",4,"2","Son",19.828665,19.803122,19.845686,19.81939,NA,NA,NA,NA,NA,2,1.5,4,3,NA,NA,NA,NA,NA,NA,5,19.83290625
"Song_2","5:5",5,"N","Son",NA,20.012124,20.077259,NA,NA,NA,NA,NA,NA,NA,2,4.5,NA,NA,NA,NA,NA,NA,NA,5,20.052375
"Song_2","5:6",6,"N","Son",NA,NA,20.258851,20.266278,20.259168,NA,NA,NA,NA,NA,NA,4.5,3,1.5,NA,NA,NA,NA,NA,5,20.27184375
"Song_2","5:7",7,"3","Son",20.480254,20.480944,20.46381,20.4744,20.469918,NA,NA,NA,NA,1.5,2,4.5,3,2,NA,NA,NA,NA,NA,5,20.4913125
"Song_2","5:8",8,"N","Son",NA,NA,20.703207,20.7095,20.7011,NA,NA,NA,NA,NA,NA,5,3,2.5,NA,NA,NA,NA,NA,5,20.71078125
"Song_2","5:9",9,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20.93025
"Song_2","5:10",10,"N","Son",NA,NA,21.128385,21.141263,21.143017,NA,NA,NA,NA,NA,NA,4.5,3,2.5,NA,NA,NA,NA,NA,5,21.14971875
"Song_2","5:11",11,"4","Son",21.359685,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21.3691875
"Song_2","5:12",12,"N","Son",NA,NA,NA,21.568151,21.593951,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,5,21.58865625
"Song_2","5:13",13,"5","Son",21.812891,21.809162,21.813802,21.778774,21.814004,NA,NA,NA,NA,2,1.5,3.5,3.5,3,NA,NA,NA,NA,NA,5,21.808125
"Song_2","5:14",14,"N","Son",NA,NA,NA,NA,22.031749,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,5,22.02759375
"Song_2","5:15",15,"N","Son",NA,22.229407,22.259473,NA,22.228582,NA,NA,NA,NA,NA,1.5,2.5,NA,4,NA,NA,NA,NA,NA,5,22.2470625
"Song_2","5:16",16,"N","Son",NA,NA,22.505131,22.432422,22.453864,NA,NA,NA,NA,NA,NA,2.5,3,4,NA,NA,NA,NA,NA,5,22.46653125
"Song_2","6:1",1,"1","Son",22.686183,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,22.686,6,22.686
"Song_2","6:2",2,"N","Son",NA,NA,22.882753,22.886072,22.891124,NA,NA,NA,NA,NA,NA,2.5,2.5,3.5,NA,NA,NA,NA,NA,6,22.903875
"Song_2","6:3",3,"N","Son",NA,NA,23.151263,NA,23.111354,NA,NA,NA,NA,NA,NA,2.5,NA,4,NA,NA,NA,NA,NA,6,23.12175
"Song_2","6:4",4,"2","Son",23.333502,NA,23.380834,23.319543,NA,NA,NA,NA,NA,2,NA,3,2.5,NA,NA,NA,NA,NA,NA,6,23.339625
"Song_2","6:5",5,"N","Son",NA,23.555425,23.613999,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,6,23.5575
"Song_2","6:6",6,"N","Son",NA,NA,NA,23.767253,23.74599,NA,NA,NA,NA,NA,NA,NA,2.5,4,NA,NA,NA,NA,NA,6,23.775375
"Song_2","6:7",7,"3","Son",23.975765,23.965669,23.977524,23.977224,23.970486,NA,NA,NA,NA,1.5,1.5,3.5,2.5,4.5,NA,NA,NA,NA,NA,6,23.99325
"Song_2","6:8",8,"N","Son",NA,NA,24.250176,NA,24.191614,NA,NA,NA,NA,NA,NA,4,NA,4.5,NA,NA,NA,NA,NA,6,24.211125
"Song_2","6:9",9,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,24.429
"Song_2","6:10",10,"N","Son",NA,NA,24.62998,NA,24.631226,NA,NA,NA,NA,NA,NA,3.5,NA,4,NA,NA,NA,NA,NA,6,24.646875
"Song_2","6:11",11,"4","Son",24.86138,NA,24.872005,24.870866,NA,NA,NA,NA,NA,1.5,NA,4,2.5,NA,NA,NA,NA,NA,NA,6,24.86475
"Song_2","6:12",12,"N","Son",NA,NA,25.091246,25.068174,25.078641,NA,NA,NA,NA,NA,NA,4,2.5,4,NA,NA,NA,NA,NA,6,25.082625
"Song_2","6:13",13,"5","Son",25.307048,25.277042,25.32623,25.277471,25.311037,NA,NA,NA,NA,2,1.5,4,3,4,NA,NA,NA,NA,NA,6,25.3005
"Song_2","6:14",14,"N","Son",NA,NA,NA,25.54259,25.527791,NA,NA,NA,NA,NA,NA,NA,3,4.5,NA,NA,NA,NA,NA,6,25.518375
"Song_2","6:15",15,"N","Son",NA,25.712354,25.740527,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,6,25.73625
"Song_2","6:16",16,"N","Son",NA,NA,25.975268,25.943982,25.957845,NA,NA,NA,NA,NA,NA,4,3,3.5,NA,NA,NA,NA,NA,6,25.954125
"Song_2","7:1",1,"1","Son",26.173534,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,26.172,7,26.172
"Song_2","7:2",2,"N","Son",NA,NA,26.399865,26.373598,26.395646,NA,NA,NA,NA,NA,NA,3.5,3,3,NA,NA,NA,NA,NA,7,26.38865625
"Song_2","7:3",3,"N","Son",NA,NA,26.593831,26.59409,26.60719,NA,NA,NA,NA,NA,NA,4,3.5,3.5,NA,NA,NA,NA,NA,7,26.6053125
"Song_2","7:4",4,"2","Son",26.825286,26.849391,26.847304,26.801051,26.833651,NA,NA,NA,NA,2,1.5,4,4,3.5,NA,NA,NA,NA,NA,7,26.82196875
"Song_2","7:5",5,"N","Son",NA,27.038298,27.088471,27.022331,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,7,27.038625
"Song_2","7:6",6,"N","Son",NA,NA,27.301363,27.232551,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,7,27.25528125
"Song_2","7:7",7,"3","Son",27.478161,27.46252,27.494382,27.433971,NA,NA,NA,NA,NA,1.5,2,4,4,NA,NA,NA,NA,NA,NA,7,27.4719375
"Song_2","7:8",8,"N","Son",NA,NA,27.685418,27.670817,27.675867,NA,NA,NA,NA,NA,NA,4.5,4,3.5,NA,NA,NA,NA,NA,7,27.68859375
"Song_2","7:9",9,"N","Son",NA,NA,27.93153,27.921228,NA,NA,NA,NA,NA,NA,NA,4.5,4.5,NA,NA,NA,NA,NA,NA,7,27.90525
"Song_2","7:10",10,"N","Son",NA,NA,28.1325,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,7,28.12190625
"Song_2","7:11",11,"4","Son",28.340907,NA,28.342034,NA,28.283601,NA,NA,NA,NA,1.5,NA,5,NA,3.5,NA,NA,NA,NA,NA,7,28.3385625
"Song_2","7:12",12,"N","Son",NA,NA,28.596049,28.544183,28.526123,NA,NA,NA,NA,NA,NA,4.5,4.5,3.5,NA,NA,NA,NA,NA,7,28.55521875
"Song_2","7:13",13,"5","Son",28.788227,28.767004,28.797864,28.788671,28.746539,NA,NA,NA,NA,2,2,5,4.5,3.5,NA,NA,NA,NA,NA,7,28.771875
"Song_2","7:14",14,"N","Son",NA,NA,29.01775,NA,28.977198,NA,NA,NA,NA,NA,NA,5,NA,3.5,NA,NA,NA,NA,NA,7,28.98853125
"Song_2","7:15",15,"N","Son",NA,29.183671,29.232718,29.20388,29.197405,NA,NA,NA,NA,NA,1.5,5,4,3.5,NA,NA,NA,NA,NA,7,29.2051875
"Song_2","7:16",16,"N","Son",NA,NA,29.464849,29.420409,29.411962,NA,NA,NA,NA,NA,NA,5,4,3.5,NA,NA,NA,NA,NA,7,29.42184375
"Song_2","8:1",1,"1","Son",29.637579,NA,29.648995,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,29.6385,8,29.6385
"Song_2","8:2",2,"N","Son",NA,NA,29.839766,29.838869,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,NA,8,29.85384375
"Song_2","8:3",3,"N","Son",NA,NA,30.071941,NA,30.047922,NA,NA,NA,NA,NA,NA,5,NA,3.5,NA,NA,NA,NA,NA,8,30.0691875
"Song_2","8:4",4,"2","Son",30.269314,30.229229,30.267539,30.226237,30.281135,NA,NA,NA,NA,2,1.5,5,3,4,NA,NA,NA,NA,NA,8,30.28453125
"Song_2","8:5",5,"N","Son",NA,NA,30.495294,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,8,30.499875
"Song_2","8:6",6,"N","Son",NA,NA,NA,NA,30.680271,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,8,30.71521875
"Song_2","8:7",7,"3","Son",30.913581,30.894122,30.873653,30.89963,30.887599,NA,NA,NA,NA,1.5,1.5,4.5,2.5,3.5,NA,NA,NA,NA,NA,8,30.9305625
"Song_2","8:8",8,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,31.14590625
"Song_2","8:9",9,"N","Son",NA,NA,NA,NA,31.360902,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,31.36125
"Song_2","8:10",10,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,31.57659375
"Song_2","8:11",11,"4","Son",31.784572,NA,NA,NA,31.779883,NA,NA,NA,NA,1.5,NA,NA,NA,3,NA,NA,NA,NA,NA,8,31.7919375
"Song_2","8:12",12,"N","Son",NA,NA,NA,NA,32.004222,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,8,32.00728125
"Song_2","8:13",13,"5","Son",32.219597,32.197634,32.234858,32.214455,32.213816,NA,NA,NA,NA,2,1.5,3,1.5,3.5,NA,NA,NA,NA,NA,8,32.222625
"Song_2","8:14",14,"N","Son",NA,NA,NA,NA,32.434926,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,8,32.43796875
"Song_2","8:15",15,"N","Son",NA,32.62799,32.612729,32.632226,32.645639,NA,NA,NA,NA,NA,1.5,2.5,1.5,4,NA,NA,NA,NA,NA,8,32.6533125
"Song_2","8:16",16,"N","Son",NA,NA,32.883248,32.850276,32.877185,NA,NA,NA,NA,NA,NA,2.5,2,4,NA,NA,NA,NA,NA,8,32.86865625
"Song_2","9:1",1,"1","Son",33.084295,NA,33.068216,NA,33.084995,NA,NA,NA,NA,1.5,NA,3,NA,4,NA,NA,NA,NA,33.084,9,33.084
"Song_2","9:2",2,"N","Son",NA,NA,33.267047,NA,33.297837,NA,NA,NA,NA,NA,NA,3,NA,4.5,NA,NA,NA,NA,NA,9,33.2994375
"Song_2","9:3",3,"N","Son",NA,NA,33.475839,NA,33.500249,NA,NA,NA,NA,NA,NA,3,NA,4.5,NA,NA,NA,NA,NA,9,33.514875
"Song_2","9:4",4,"2","Son",33.728032,NA,33.716649,33.688646,33.719891,NA,NA,NA,NA,2,NA,3.5,2,5,NA,NA,NA,NA,NA,9,33.7303125
"Song_2","9:5",5,"N","Son",NA,33.939142,33.927009,NA,33.936395,NA,NA,NA,NA,NA,1.5,4,NA,5,NA,NA,NA,NA,NA,9,33.94575
"Song_2","9:6",6,"N","Son",NA,NA,34.125361,NA,34.141706,NA,NA,NA,NA,NA,NA,4.5,NA,5,NA,NA,NA,NA,NA,9,34.1611875
"Song_2","9:7",7,"3","Son",34.358431,34.350326,34.332263,34.340483,34.347591,NA,NA,NA,NA,1.5,1.5,4.5,2,5,NA,NA,NA,NA,NA,9,34.376625
"Song_2","9:8",8,"N","Son",NA,NA,34.559527,34.549256,34.577719,NA,NA,NA,NA,NA,NA,5,2.5,5,NA,NA,NA,NA,NA,9,34.5920625
"Song_2","9:9",9,"N","Son",NA,NA,34.790765,NA,34.793478,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,9,34.8075
"Song_2","9:10",10,"N","Son",NA,NA,35.006585,34.999529,35.005754,NA,NA,NA,NA,NA,NA,5,2,5,NA,NA,NA,NA,NA,9,35.0229375
"Song_2","9:11",11,"4","Son",35.255185,NA,35.223728,NA,35.218423,NA,NA,NA,NA,1.5,NA,5,NA,5,NA,NA,NA,NA,NA,9,35.238375
"Song_2","9:12",12,"N","Son",NA,NA,35.443095,35.444624,35.434623,NA,NA,NA,NA,NA,NA,5,2.5,5,NA,NA,NA,NA,NA,9,35.4538125
"Song_2","9:13",13,"5","Son",35.694841,35.677242,35.691899,NA,35.649469,NA,NA,NA,NA,2,1.5,5,NA,5,NA,NA,NA,NA,NA,9,35.66925
"Song_2","9:14",14,"N","Son",NA,NA,NA,35.884461,35.868527,NA,NA,NA,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,NA,9,35.8846875
"Song_2","9:15",15,"N","Son",NA,36.082165,36.11702,36.084657,36.076856,NA,NA,NA,NA,NA,1.5,4.5,3,5,NA,NA,NA,NA,NA,9,36.100125
"Song_2","9:16",16,"N","Son",NA,NA,36.353654,36.306662,36.295263,NA,NA,NA,NA,NA,NA,4,3.5,5,NA,NA,NA,NA,NA,9,36.3155625
"Song_2","10:1",1,"1","Son",36.53323,NA,36.547636,NA,36.516572,NA,NA,NA,NA,1.5,NA,4.5,NA,5,NA,NA,NA,NA,36.531,10,36.531
"Song_2","10:2",2,"N","Son",NA,NA,36.737879,NA,36.728985,NA,NA,NA,NA,NA,NA,4.5,NA,5,NA,NA,NA,NA,NA,10,36.7464375
"Song_2","10:3",3,"N","Son",NA,NA,36.96194,36.948113,36.942903,NA,NA,NA,NA,NA,NA,4.5,3,5,NA,NA,NA,NA,NA,10,36.961875
"Song_2","10:4",4,"2","Son",37.171622,NA,37.20317,37.168812,37.16865,NA,NA,NA,NA,2,NA,4.5,3,5,NA,NA,NA,NA,NA,10,37.1773125
"Song_2","10:5",5,"N","Son",NA,37.368296,37.392453,NA,37.375836,NA,NA,NA,NA,NA,1.5,4.5,NA,5,NA,NA,NA,NA,NA,10,37.39275
"Song_2","10:6",6,"N","Son",NA,NA,37.604916,NA,37.598511,NA,NA,NA,NA,NA,NA,4.5,NA,5,NA,NA,NA,NA,NA,10,37.6081875
"Song_2","10:7",7,"3","Son",37.831909,37.76909,37.787585,37.79989,37.797969,NA,NA,NA,NA,1.5,1.5,4.5,3,5,NA,NA,NA,NA,NA,10,37.823625
"Song_2","10:8",8,"N","Son",NA,NA,38.027081,38.013823,38.026667,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,10,38.0390625
"Song_2","10:9",9,"N","Son",NA,NA,38.262256,NA,38.26523,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,10,38.2545
"Song_2","10:10",10,"N","Son",NA,NA,38.453592,38.472977,NA,NA,NA,NA,NA,NA,NA,5,2.5,NA,NA,NA,NA,NA,NA,10,38.4699375
"Song_2","10:11",11,"4","Son",38.691559,NA,38.675126,NA,38.662626,NA,NA,NA,NA,1.5,NA,5,NA,4.5,NA,NA,NA,NA,NA,10,38.685375
"Song_2","10:12",12,"N","Son",NA,NA,38.903423,38.86665,38.885344,NA,NA,NA,NA,NA,NA,5,3,4.5,NA,NA,NA,NA,NA,10,38.9008125
"Song_2","10:13",13,"5","Son",39.118311,39.092974,39.117953,39.099345,39.109693,NA,NA,NA,NA,2,1.5,5,3,4.5,NA,NA,NA,NA,NA,10,39.11625
"Song_2","10:14",14,"N","Son",NA,NA,39.33293,39.306776,39.33085,NA,NA,NA,NA,NA,NA,5,3,4.5,NA,NA,NA,NA,NA,10,39.3316875
"Song_2","10:15",15,"N","Son",NA,39.513641,39.521325,39.518532,39.532971,NA,NA,NA,NA,NA,1.5,5,3.5,4.5,NA,NA,NA,NA,NA,10,39.547125
"Song_2","10:16",16,"N","Son",NA,NA,39.728147,39.743593,39.757965,NA,NA,NA,NA,NA,NA,5,4,4.5,NA,NA,NA,NA,NA,10,39.7625625
"Song_2","11:1",1,"1","Son",39.976633,NA,39.978423,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,39.978,11,39.978
"Song_2","11:2",2,"N","Son",NA,NA,40.203704,NA,40.189752,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,11,40.19296875
"Song_2","11:3",3,"N","Son",NA,NA,40.410444,40.400683,40.412777,NA,NA,NA,NA,NA,NA,5,3.5,4,NA,NA,NA,NA,NA,11,40.4079375
"Song_2","11:4",4,"2","Son",40.626969,NA,40.609376,40.615179,40.623077,NA,NA,NA,NA,2,NA,5,3.5,4.5,NA,NA,NA,NA,NA,11,40.62290625
"Song_2","11:5",5,"N","Son",NA,40.843321,40.835234,40.827943,NA,NA,NA,NA,NA,NA,1.5,5,4,NA,NA,NA,NA,NA,NA,11,40.837875
"Song_2","11:6",6,"N","Son",NA,NA,41.024784,41.041534,41.047207,NA,NA,NA,NA,NA,NA,5,4,4,NA,NA,NA,NA,NA,11,41.05284375
"Song_2","11:7",7,"3","Son",41.251775,41.238324,41.240366,41.245964,41.240376,NA,NA,NA,NA,1.5,1.5,5,4,4.5,NA,NA,NA,NA,NA,11,41.2678125
"Song_2","11:8",8,"N","Son",NA,NA,41.466608,41.450375,41.480419,NA,NA,NA,NA,NA,NA,5,4,4.5,NA,NA,NA,NA,NA,11,41.48278125
"Song_2","11:9",9,"N","Son",NA,NA,41.690227,NA,41.68822,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,11,41.69775
"Song_2","11:10",10,"N","Son",NA,NA,41.882567,41.920993,41.890274,NA,NA,NA,NA,NA,NA,5,3.5,4.5,NA,NA,NA,NA,NA,11,41.91271875
"Song_2","11:11",11,"4","Son",42.120592,NA,42.097319,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,NA,11,42.1276875
"Song_2","11:12",12,"N","Son",NA,NA,42.317607,42.323662,42.352992,NA,NA,NA,NA,NA,NA,5,4,4.5,NA,NA,NA,NA,NA,11,42.34265625
"Song_2","11:13",13,"5","Son",42.560136,42.573222,42.55675,NA,42.56885,NA,NA,NA,NA,2,1.5,5,NA,4.5,NA,NA,NA,NA,NA,11,42.557625
"Song_2","11:14",14,"N","Son",NA,NA,NA,42.757628,42.794404,NA,NA,NA,NA,NA,NA,NA,3.5,4.5,NA,NA,NA,NA,NA,11,42.77259375
"Song_2","11:15",15,"N","Son",NA,42.980501,42.973808,42.969665,NA,NA,NA,NA,NA,NA,1.5,4.5,3.5,NA,NA,NA,NA,NA,NA,11,42.9875625
"Song_2","11:16",16,"N","Son",NA,NA,43.210528,43.198749,43.228393,NA,NA,NA,NA,NA,NA,4.5,3.5,4,NA,NA,NA,NA,NA,11,43.20253125
"Song_2","12:1",1,"1","Son",43.415301,NA,43.417401,NA,NA,NA,NA,NA,NA,1.5,NA,4.5,NA,NA,NA,NA,NA,NA,43.4175,12,43.4175
"Song_2","12:2",2,"N","Son",NA,NA,43.607205,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,12,43.63509375
"Song_2","12:3",3,"N","Son",NA,NA,43.853092,43.80961,43.859914,NA,NA,NA,NA,NA,NA,4.5,3,3,NA,NA,NA,NA,NA,12,43.8526875
"Song_2","12:4",4,"2","Son",44.064154,NA,44.060925,44.022219,44.086566,NA,NA,NA,NA,2,NA,4.5,3,3,NA,NA,NA,NA,NA,12,44.07028125
"Song_2","12:5",5,"N","Son",NA,44.302981,44.277684,44.24385,NA,NA,NA,NA,NA,NA,1.5,4.5,3.5,NA,NA,NA,NA,NA,NA,12,44.287875
"Song_2","12:6",6,"N","Son",NA,NA,44.480865,NA,44.482949,NA,NA,NA,NA,NA,NA,4.5,NA,3,NA,NA,NA,NA,NA,12,44.50546875
"Song_2","12:7",7,"3","Son",44.701605,44.672673,44.662397,44.684867,44.695608,NA,NA,NA,NA,1.5,1.5,4.5,3.5,3,NA,NA,NA,NA,NA,12,44.7230625
"Song_2","12:8",8,"N","Son",NA,NA,44.890582,44.914091,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,NA,12,44.94065625
"Song_2","12:9",9,"N","Son",NA,NA,45.137612,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,12,45.15825
"Song_2","12:10",10,"N","Son",NA,NA,45.322047,45.335054,45.356273,NA,NA,NA,NA,NA,NA,5,3,2.5,NA,NA,NA,NA,NA,12,45.37584375
"Song_2","12:11",11,"4","Son",45.579164,NA,45.582293,NA,45.574009,NA,NA,NA,NA,1.5,NA,5,NA,3,NA,NA,NA,NA,NA,12,45.5934375
"Song_2","12:12",12,"N","Son",NA,NA,45.792588,45.783819,45.788709,NA,NA,NA,NA,NA,NA,5,3.5,3.5,NA,NA,NA,NA,NA,12,45.81103125
"Song_2","12:13",13,"5","Son",46.030806,46.005854,46.000082,NA,46.006433,NA,NA,NA,NA,2,1.5,5,NA,3.5,NA,NA,NA,NA,NA,12,46.028625
"Song_2","12:14",14,"N","Son",NA,NA,46.230071,46.184384,46.222318,NA,NA,NA,NA,NA,NA,5,3,3.5,NA,NA,NA,NA,NA,12,46.24621875
"Song_2","12:15",15,"N","Son",NA,46.401023,46.431968,46.404141,46.432682,NA,NA,NA,NA,NA,1.5,5,3,4,NA,NA,NA,NA,NA,12,46.4638125
"Song_2","12:16",16,"N","Son",NA,NA,46.676469,46.621041,46.659582,NA,NA,NA,NA,NA,NA,4.5,3.5,4,NA,NA,NA,NA,NA,12,46.68140625
"Song_2","13:1",1,"1","Son",46.900368,NA,46.866679,NA,46.872767,NA,NA,NA,NA,1.5,NA,5,NA,4,NA,NA,NA,NA,46.899,13,46.899
"Song_2","13:2",2,"N","Son",NA,NA,47.063287,NA,47.084083,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,13,47.1133125
"Song_2","13:3",3,"N","Son",NA,NA,47.279699,47.282175,47.299969,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,13,47.327625
"Song_2","13:4",4,"2","Son",47.528092,47.527934,47.534609,47.512367,47.530664,NA,NA,NA,NA,2,1.5,5,3,5,NA,NA,NA,NA,NA,13,47.5419375
"Song_2","13:5",5,"N","Son",NA,47.723528,47.722945,47.719305,47.73701,NA,NA,NA,NA,NA,2,5,3.5,5,NA,NA,NA,NA,NA,13,47.75625
"Song_2","13:6",6,"N","Son",NA,NA,47.904738,NA,47.958791,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,13,47.9705625
"Song_2","13:7",7,"3","Son",48.165247,48.157893,48.139239,48.159163,48.153577,NA,NA,NA,NA,1.5,2,5,3.5,5,NA,NA,NA,NA,NA,13,48.184875
"Song_2","13:8",8,"N","Son",NA,NA,48.368921,48.391212,48.381404,NA,NA,NA,NA,NA,NA,5,3.5,5,NA,NA,NA,NA,NA,13,48.3991875
"Song_2","13:9",9,"N","Son",NA,NA,48.589573,NA,48.592759,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,13,48.6135
"Song_2","13:10",10,"N","Son",NA,NA,48.773301,48.792041,48.79986,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,13,48.8278125
"Song_2","13:11",11,"4","Son",49.026315,NA,48.993119,NA,48.999505,NA,NA,NA,NA,1.5,NA,5,NA,5,NA,NA,NA,NA,NA,13,49.042125
"Song_2","13:12",12,"N","Son",NA,NA,49.207914,49.219702,49.225221,NA,NA,NA,NA,NA,NA,5,3.5,5,NA,NA,NA,NA,NA,13,49.2564375
"Song_2","13:13",13,"5","Son",49.46969,49.423303,49.433252,NA,49.432137,NA,NA,NA,NA,2,2,5,NA,5,NA,NA,NA,NA,NA,13,49.47075
"Song_2","13:14",14,"N","Son",NA,NA,49.624226,49.658236,49.655102,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,13,49.6850625
"Song_2","13:15",15,"N","Son",NA,49.849944,49.862641,49.873914,49.857366,NA,NA,NA,NA,NA,1.5,5,3,5,NA,NA,NA,NA,NA,13,49.899375
"Song_2","13:16",16,"N","Son",NA,NA,50.084881,50.103504,50.08641,NA,NA,NA,NA,NA,NA,5,3.5,5,NA,NA,NA,NA,NA,13,50.1136875
"Song_2","14:1",1,"1","Son",50.328736,NA,50.301028,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,50.328,14,50.328
"Song_2","14:2",2,"N","Son",NA,NA,50.50956,NA,50.51656,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,14,50.543625
"Song_2","14:3",3,"N","Son",NA,NA,50.706641,50.699097,50.734108,NA,NA,NA,NA,NA,NA,5,3,4.5,NA,NA,NA,NA,NA,14,50.75925
"Song_2","14:4",4,"2","Son",50.981896,NA,50.941723,50.924912,50.958716,NA,NA,NA,NA,2,NA,5,3,4.5,NA,NA,NA,NA,NA,14,50.974875
"Song_2","14:5",5,"N","Son",NA,51.180244,51.136895,51.150288,51.166494,NA,NA,NA,NA,NA,1.5,5,3.5,4.5,NA,NA,NA,NA,NA,14,51.1905
"Song_2","14:6",6,"N","Son",NA,NA,51.340539,NA,51.385191,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,14,51.406125
"Song_2","14:7",7,"3","Son",51.613157,51.622444,51.544135,51.571245,51.5916,NA,NA,NA,NA,1.5,1.5,5,3.5,4.5,NA,NA,NA,NA,NA,14,51.62175
"Song_2","14:8",8,"N","Son",NA,NA,51.772875,51.791908,51.82256,NA,NA,NA,NA,NA,NA,5,3.5,4.5,NA,NA,NA,NA,NA,14,51.837375
"Song_2","14:9",9,"N","Son",NA,NA,52.026786,NA,52.040853,NA,NA,NA,NA,NA,NA,5,NA,4.5,NA,NA,NA,NA,NA,14,52.053
"Song_2","14:10",10,"N","Son",NA,NA,52.208956,52.249605,52.24778,NA,NA,NA,NA,NA,NA,5,3,4.5,NA,NA,NA,NA,NA,14,52.268625
"Song_2","14:11",11,"4","Son",52.461149,NA,52.425279,NA,52.452616,NA,NA,NA,NA,1.5,NA,5,NA,5,NA,NA,NA,NA,NA,14,52.48425
"Song_2","14:12",12,"N","Son",NA,NA,52.631273,NA,52.67441,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,14,52.699875
"Song_2","14:13",13,"5","Son",52.903912,52.874092,52.865996,NA,52.886901,NA,NA,NA,NA,2,2,5,NA,5,NA,NA,NA,NA,NA,14,52.9155
"Song_2","14:14",14,"N","Son",NA,NA,53.105429,53.130966,53.105473,NA,NA,NA,NA,NA,NA,5,3,5,NA,NA,NA,NA,NA,14,53.131125
